Disposition,OffenderStatus,Offender_Race,Offender_Gender,Offender_Age,PersonType,Victim_Race,Victim_Gender,Victim_Age,Victim_Fatal_Status,Report Type,Category
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,BLACK,MALE,33.0,Non-fatal,Supplemental Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,FEMALE,29.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,36.0,VICTIM,WHITE,FEMALE,37.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,36.0,VICTIM,BLACK,MALE,48.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,36.0,VICTIM,BLACK,MALE,48.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,26.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,36.0,VICTIM,WHITE,FEMALE,29.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,23.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,23.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,23.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,64.0,VICTIM,BLACK,MALE,64.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,MALE,17.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,MALE,17.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,MALE,17.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,32.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,24.0,VICTIM,WHITE,FEMALE,30.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,FEMALE,28.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,50.0,VICTIM,WHITE,MALE,45.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,33.0,VICTIM,BLACK,FEMALE,13.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,41.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,41.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,41.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,41.0,VICTIM,BLACK,FEMALE,2.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,23.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,23.0,VICTIM,BLACK,FEMALE,24.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,FEMALE,53.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,FEMALE,53.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,WHITE,MALE,56.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,55.0,VICTIM,WHITE,MALE,21.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,34.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,34.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,WHITE,FEMALE,41.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,WHITE,MALE,37.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,18.0,VICTIM,WHITE,MALE,37.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,48.0,VICTIM,BLACK,MALE,19.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,WHITE,FEMALE,84.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,WHITE,FEMALE,84.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,21.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,21.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,31.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,WHITE,MALE,29.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,28.0,VICTIM,WHITE,MALE,29.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,41.0,VICTIM,BLACK,MALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,29.0,VICTIM,BLACK,FEMALE,63.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,50.0,VICTIM,WHITE,MALE,43.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,24.0,VICTIM,BLACK,MALE,66.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,FEMALE,42.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,41.0,VICTIM,BLACK,FEMALE,50.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,FEMALE,19.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,FEMALE,19.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,MALE,31.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,MALE,31.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,WHITE,FEMALE,48.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,22.0,VICTIM,BLACK,FEMALE,21.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,23.0,VICTIM,BLACK,MALE,32.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,WHITE,MALE,39.0,VICTIM,WHITE,MALE,54.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,36.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,21.0,VICTIM,UNKNOWN,MALE,28.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,UNKNOWN,MALE,24.0,VICTIM,WHITE,FEMALE,21.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,40.0,VICTIM,BLACK,MALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,17.0,VICTIM,BLACK,MALE,57.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,30.0,VICTIM,BLACK,MALE,10.0,Non-fatal,Incident Report,Miscellaneous
OPEN,ARRESTED,WHITE,FEMALE,28.0,VICTIM,WHITE,FEMALE,31.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,56.0,VICTIM,BLACK,MALE,35.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,34.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,MALE,36.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,57.0,VICTIM,WHITE,FEMALE,49.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,35.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,17.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,12.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,46.0,VICTIM,BLACK,MALE,26.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,40.0,VICTIM,WHITE,FEMALE,49.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,40.0,VICTIM,WHITE,FEMALE,44.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,38.0,VICTIM,WHITE,MALE,44.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,52.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,29.0,VICTIM,WHITE,FEMALE,32.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,MALE,38.0,VICTIM,WHITE,FEMALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,21.0,VICTIM,WHITE,FEMALE,56.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,42.0,VICTIM,BLACK,FEMALE,49.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,25.0,VICTIM,BLACK,FEMALE,21.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,60.0,VICTIM,BLACK,FEMALE,48.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,44.0,VICTIM,BLACK,MALE,44.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,43.0,VICTIM,BLACK,FEMALE,46.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,43.0,VICTIM,BLACK,FEMALE,46.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,43.0,VICTIM,BLACK,FEMALE,46.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,30.0,VICTIM,BLACK,MALE,58.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,MALE,12.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,19.0,VICTIM,BLACK,FEMALE,27.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,35.0,VICTIM,BLACK,MALE,66.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,35.0,VICTIM,BLACK,MALE,66.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,35.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,FEMALE,53.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,WHITE,MALE,27.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,37.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,57.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,MALE,16.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,44.0,VICTIM,WHITE,MALE,38.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,FEMALE,37.0,VICTIM,WHITE,MALE,38.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,35.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,MALE,35.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,60.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,60.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,28.0,VICTIM,BLACK,MALE,31.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,59.0,VICTIM,WHITE,FEMALE,46.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,WHITE,FEMALE,43.0,VICTIM,ASIAN,MALE,60.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,38.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,38.0,VICTIM,BLACK,FEMALE,38.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,20.0,VICTIM,BLACK,MALE,24.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,20.0,VICTIM,BLACK,FEMALE,25.0,Non-fatal,Supplemental Report,Theft
OPEN,ARRESTED,BLACK,MALE,33.0,VICTIM,BLACK,FEMALE,28.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,59.0,VICTIM,WHITE,FEMALE,35.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,30.0,VICTIM,BLACK,FEMALE,35.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,35.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,WHITE,FEMALE,70.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,24.0,VICTIM,WHITE,FEMALE,70.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,35.0,VICTIM,BLACK,FEMALE,56.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,35.0,VICTIM,BLACK,FEMALE,56.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,40.0,VICTIM,BLACK,MALE,50.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,40.0,VICTIM,BLACK,MALE,50.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,29.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,BLACK,MALE,40.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,52.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,UNKNOWN,MALE,57.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,UNKNOWN,MALE,57.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,MALE,25.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,18.0,VICTIM,BLACK,MALE,32.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,55.0,VICTIM,BLACK,FEMALE,64.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,BLACK,MALE,33.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,39.0,VICTIM,BLACK,MALE,58.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,77.0,VICTIM,BLACK,FEMALE,54.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,77.0,VICTIM,BLACK,FEMALE,41.0,Non-fatal,Supplemental Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,MALE,49.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,MALE,49.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,UNKNOWN,MALE,40.0,VICTIM,BLACK,FEMALE,20.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,UNKNOWN,MALE,40.0,VICTIM,BLACK,FEMALE,20.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,BLACK,MALE,62.0,VICTIM,BLACK,FEMALE,51.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,ASIAN,FEMALE,34.0,VICTIM,ASIAN,FEMALE,33.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,ASIAN,FEMALE,33.0,VICTIM,ASIAN,FEMALE,34.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,WHITE,MALE,44.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,17.0,VICTIM,WHITE,MALE,44.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,19.0,VICTIM,BLACK,MALE,21.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,39.0,VICTIM,BLACK,FEMALE,68.0,Non-fatal,Supplemental Report,Vandalism
CLOSED,ARRESTED,BLACK,FEMALE,39.0,VICTIM,BLACK,FEMALE,60.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,23.0,VICTIM,BLACK,MALE,55.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,MALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,MALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,63.0,VICTIM,WHITE,MALE,45.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,FEMALE,25.0,VICTIM,UNKNOWN,FEMALE,30.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,63.0,VICTIM,BLACK,MALE,39.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,UNKNOWN,FEMALE,30.0,VICTIM,BLACK,FEMALE,25.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,UNKNOWN,FEMALE,30.0,VICTIM,BLACK,FEMALE,25.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,FEMALE,27.0,VICTIM,BLACK,MALE,36.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,27.0,VICTIM,BLACK,FEMALE,30.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,61.0,VICTIM,BLACK,FEMALE,36.0,Non-fatal,Incident Report,Violence
OPEN,ARRESTED,BLACK,FEMALE,21.0,VICTIM,BLACK,MALE,22.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,WHITE,FEMALE,43.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,WHITE,FEMALE,43.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,28.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Incident Report,Vandalism
CLOSED,ARRESTED,BLACK,MALE,40.0,VICTIM,BLACK,FEMALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,40.0,VICTIM,BLACK,FEMALE,39.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,32.0,VICTIM,BLACK,FEMALE,63.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,58.0,VICTIM,BLACK,FEMALE,63.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,BLACK,MALE,43.0,VICTIM,BLACK,MALE,58.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,26.0,VICTIM,BLACK,MALE,27.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,BLACK,MALE,42.0,VICTIM,BLACK,MALE,47.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,52.0,VICTIM,BLACK,MALE,43.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,MALE,52.0,VICTIM,BLACK,MALE,43.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,MALE,52.0,VICTIM,BLACK,MALE,43.0,Non-fatal,Incident Report,Theft
CLOSED,ARRESTED,WHITE,FEMALE,25.0,VICTIM,WHITE,MALE,27.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,20.0,VICTIM,WHITE,MALE,43.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,FEMALE,20.0,VICTIM,WHITE,MALE,32.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,55.0,VICTIM,WHITE,MALE,46.0,Non-fatal,Supplemental Report,Theft
CLOSED,ARRESTED,WHITE,MALE,24.0,VICTIM,WHITE,FEMALE,20.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,24.0,VICTIM,WHITE,FEMALE,20.0,Non-fatal,Incident Report,Violence
CLOSED,ARRESTED,WHITE,MALE,36.0,VICTIM,WHITE,FEMALE,27.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,WHITE,MALE,38.0,VICTIM,BLACK,MALE,41.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,15.0,VICTIM,WHITE,MALE,47.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,15.0,VICTIM,WHITE,FEMALE,40.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,FEMALE,64.0,VICTIM,BLACK,FEMALE,63.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,WHITE,FEMALE,30.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,39.0,VICTIM,WHITE,FEMALE,27.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,WHITE,FEMALE,56.0,VICTIM,BLACK,MALE,64.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,58.0,VICTIM,BLACK,MALE,64.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,16.0,VICTIM,BLACK,FEMALE,58.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,16.0,VICTIM,WHITE,MALE,42.0,Non-fatal,Supplemental Report,Violence
CLOSED,ARRESTED,BLACK,MALE,31.0,VICTIM,BLACK,FEMALE,28.0,Non-fatal,Incident Report,Miscellaneous
CLOSED,ARRESTED,BLACK,MALE,34.0,VICTIM,BLACK,FEMALE,32.0,Non-fatal,Supplemental Report,Violence
